Code Commune,Commune,Code QPV,Nom QPV,Département,Région,Statut géo,Code,Fédération,Clubs,EPA,Total
56083,Hennebont,QP056002,Les 3 K : Kennedy - Kergohic - Kerihouais,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56090,Inzinzac-Lochrist,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56091,Josselin,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56098,Lanester,HZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56107,Larmor-Plage,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56120,Locqueltas,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56121,Lorient,HZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,3,1,4
56126,Marzan,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56133,Missiriac,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56140,Moréac,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56143,Muzillac,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56147,Nivillac,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56149,Noyal-Muzillac,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56151,Noyal-Pontivy,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56153,Péaule,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56158,Plescop,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56159,Pleucadeuc,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56162,Ploemeur,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56164,Ploeren,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56165,Ploërmel,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56166,Plouay,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56169,Plouhinec,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56172,Plumelec,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56177,Pluvigner,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56178,Pontivy,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56181,Port-Louis,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56184,Questembert,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56185,Quéven,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56186,Quiberon,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56190,Réguiny,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56194,Rieux,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56198,Rohan,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56200,Ruffiac,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56206,Saint-Avé,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56231,Saint-Nolff,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56246,Le Sourn,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56247,Sulniac,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56251,Theix-Noyalo,CSZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,1,0,1
56260,Vannes,HZ,,56,Bretagne,1.Champ geoc,105,FF de Basketball,2,0,2
57038,Audun-le-Tiche,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57039,Augny,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57041,Aumetz,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57058,Behren-lès-Forbach,HZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57089,Bitche,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57106,Bouzonville,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57160,Creutzwald,HZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57177,Dieuze,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57206,Fameck,QP057005,Quartier Rémelange,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57209,Faulquemont,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57222,Folkling,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57226,Fontoy,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57283,Hagondange,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57289,Hambach,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57306,Hayange,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,2,0,2
57368,Knutange,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57412,Longeville-lès-Metz,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57413,Longeville-lès-Saint-Avold,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57433,Maizières-lès-Metz,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57443,Marange-Silvange,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57447,Marly,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57463,Metz,HZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57474,Mondelange,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57483,Morhange,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57508,Nilvange,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57515,Novéant-sur-Moselle,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57540,Phalsbourg,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57588,Rodemack,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57591,Rombas,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57597,Rosselange,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57620,Sainte-Marie-aux-Chênes,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57630,Sarrebourg,HZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57631,Sarreguemines,HZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57672,Thionville,HZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57683,Uckange,HZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
57708,Verny,CSZ,,57,Grand Est,1.Champ geoc,105,FF de Basketball,1,0,1
58059,La Charité-sur-Loire,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,0,1,1
58075,Chitry-les-Mines,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58086,Cosne-Cours-sur-Loire,HZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58088,Coulanges-lès-Nevers,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58102,Donzy,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58104,Dornes,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58109,Entrains-sur-Nohain,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58131,Guérigny,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58160,Marzy,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58193,Neuvy-sur-Loire,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58194,Nevers,HZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,2,0,2
58214,Pougues-les-Eaux,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58227,Saint-Amand-en-Puisaye,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58264,Saint-Pierre-le-Moûtier,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
58303,Varennes-Vauzelles,CSZ,,58,Bourgogne-Franche-Comté,1.Champ geoc,105,FF de Basketball,1,0,1
59004,Aix-en-Pévèle,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59009,Villeneuve-d'Ascq,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,0,1,1
59011,Annœullin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59017,Armentières,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59032,Aulnoy-lez-Valenciennes,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59033,Aulnoye-Aymeries,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59043,Bailleul,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59052,Bauvin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59067,Bergues,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59079,Beuvrages,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59089,Bollezeele,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59090,Bondues,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59092,Bouchain,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59094,Bourbourg,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59107,Bray-Dunes,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59109,Brillon,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59122,Cambrai,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59131,Cappelle-la-Grande,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59132,Carnières,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59136,Le Cateau-Cambrésis,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59139,Caudry,QP059042,Centre Ville - Gambetta,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59146,Chéreng,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59151,Colleret,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59152,Comines,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59153,Condé-sur-l'Escaut,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59155,Coudekerque-Branche,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59160,Crespin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59163,Croix,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59165,Cuincy,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59168,Cysoing,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59170,Dechy,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59172,Denain,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59172,Denain,QP059050,Centre,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59178,Douai,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59178,Douai,QP059005,Flers En Escrebieux Pont De La Deûle - Dorignies,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59179,Douchy-les-Mines,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59183,Dunkerque,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,3,0,3
59192,Émerchicourt,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59193,Emmerin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59205,Escaudain,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59206,Escaudœuvres,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59212,Estaires,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59220,Faches-Thumesnil,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,0,1,1
59234,Flers-en-Escrebieux,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59239,Flines-lez-Raches,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59249,Fourmies,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59252,Frelinghien,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59256,Fretin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59271,Grande-Synthe,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59272,Grand-Fort-Philippe,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,0,1,1
59273,Gravelines,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,3,0,3
59279,Halluin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59284,Hasnon,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59286,Haubourdin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59288,Haulchin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59291,Hautmont,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59295,Hazebrouck,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59297,Hélesmes,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59299,Hem,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59302,Hérin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59309,Hondschoote,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59314,Hornaing,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59319,Hoymille,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59324,Jeumont,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59328,Lambersart,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59329,Lambres-lez-Douai,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59331,Landrecies,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59332,Lannoy,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59339,Leers,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59340,Leffrinckoucke,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59343,Lesquin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59346,Lezennes,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59350,Lille,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,5,0,5
59350,Lille,QP059074,Secteur Sud,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59350,Lille,QP059075,Secteur Nord Est,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59352,Linselles,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59359,Loon-Plage,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59360,Loos,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59361,Lourches,QP059052,Schneider,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59365,Louvroil,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59368,La Madeleine,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59378,Marcq-en-Barœul,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59383,Marly,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59389,Masnières,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59392,Maubeuge,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59400,Merville,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59410,Mons-en-Barœul,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59421,Mouvaux,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59426,Neuville-en-Ferrain,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59429,Neuville-sur-Escaut,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59431,Nieppe,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59447,Onnaing,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59449,Orchies,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,0,1,1
59452,Ostricourt,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59456,Pecquencourt,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59462,Phalempin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59466,Pont-à-Marcq,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59467,Pont-sur-Sambre,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59476,Proville,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59477,Provin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59489,Raimbeaucourt,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59491,Raismes,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59495,Recquignies,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59507,Ronchin,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59508,Roncq,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59512,Roubaix,QP059071,Quartier Intercommunal Hautchamps Longchamp - Lionderie - 3 Baudets,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59512,Roubaix,QP059082,Quartier Intercommunal Roubaix-Tourcoing - Blanc Seau - Croix Bas Saint Pierre,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59524,Sainghin-en-Weppes,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59526,Saint-Amand-les-Eaux,QP059057,Collinière,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,0,1,1
59527,Saint-André-lez-Lille,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59539,Saint-Pierre-Brouck,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59544,Saint-Saulve,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59550,Salomé,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59553,Santes,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59560,Seclin,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59566,Sequedin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59571,Solesmes,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59572,Solre-le-Château,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59574,Somain,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59581,Steenwerck,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59585,Templemars,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59586,Templeuve-en-Pévèle,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59588,Téteghem-Coudekerque-Village,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59592,Thumeries,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59599,Tourcoing,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,3,0,3
59599,Tourcoing,QP059085,Phalempins,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59603,Trith-Saint-Léger,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59606,Valenciennes,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59624,Villers-Outréaux,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59631,Walincourt-Selvigny,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59636,Wambrechies,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59646,Wasquehal,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
59647,Watten,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59650,Wattrelos,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59653,Wavrin,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59654,Waziers,HZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59660,Willems,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
59663,Wormhout,CSZ,,59,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60025,Attichy,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60057,Beauvais,HZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
60102,Brenouille,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60104,Breteuil,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60139,Chambly,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60141,Chantilly,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60143,Chaumont-en-Vexin,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60151,Choisy-au-Bac,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60156,Clairoix,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60159,Compiègne,HZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60159,Compiègne,QP060006,Vivier Corax,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60172,Coye-la-Forêt,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60175,Creil,QP060001,Les Hauts De Creil,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60176,Crépy-en-Valois,HZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60223,Estrées-Saint-Denis,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60282,Gouvieux,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60338,Lacroix-Saint-Ouen,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60360,Liancourt,QP060015,Liancourt Les Abords Du Parc,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60382,Margny-lès-Compiègne,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60395,Méru,HZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60414,Montataire,HZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60439,Mouy,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60462,Noailles,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60463,Nogent-sur-Oise,HZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,2,0,2
60471,Noyon,HZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60494,Plailly,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60500,Le Plessis-Belleville,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60508,Pontpoint,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60533,Ressons-sur-Matz,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60581,Saint-Just-en-Chaussée,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60582,Saint-Léger-aux-Bois,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60584,Saint-Leu-d'Esserent,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60591,Saint-Paul,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60612,Senlis,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60636,Thourotte,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
60667,Verberie,CSZ,,60,Hauts-de-France,1.Champ geoc,105,FF de Basketball,1,0,1
61001,Alençon,HZ,,61,Normandie,1.Champ geoc,105,FF de Basketball,2,0,2
